"subj_idx","response","rt","stim","block","block_number","trial_z","rt_inv_trim_grp","run_trial","run_trial_z","prev_rt","prev_rt_inv","stimblock"
77,1,297,"congruent","most_con",4,1.33150257763536,-3.36700336700337,22,0.128309838415245,0.387,-2.58397932816537,"congruent"
77,1,296,"congruent","most_con",4,1.35315302605219,-3.37837837837838,23,0.213849730692075,0.297,-3.36700336700337,"congruent"
77,1,365,"congruent","most_con",4,1.37480347446903,-2.73972602739726,24,0.299389622968906,0.296,-3.37837837837838,"congruent"
77,0,267,"congruent","most_con",4,1.39645392288586,-3.74531835205992,25,0.384929515245736,0.365,-2.73972602739726,"congruent"
77,1,329,"congruent","most_con",4,1.4181043713027,-3.03951367781155,26,0.470469407522566,0.267,-3.74531835205992,"congruent"
77,1,319,"congruent","most_con",4,1.43975481971953,-3.13479623824451,27,0.556009299799396,0.329,-3.03951367781155,"congruent"
77,1,396,"incongruent","most_con",4,1.46140526813637,-2.52525252525253,28,0.641549192076226,0.319,-3.13479623824451,"incongruent_most_con"
77,1,315,"congruent","most_con",4,1.48305571655321,-3.17460317460317,29,0.727089084353056,0.396,-2.52525252525253,"congruent"
77,1,257,"incongruent","most_con",4,1.50470616497004,-3.89105058365759,30,0.812628976629887,0.315,-3.17460317460317,"incongruent_most_con"
77,1,359,"congruent","most_con",4,1.52635661338688,-2.78551532033426,31,0.898168868906717,0.257,-3.89105058365759,"congruent"
77,1,300,"congruent","most_con",4,1.54800706180371,-3.33333333333333,32,0.983708761183547,0.359,-2.78551532033426,"congruent"
77,0,354,"incongruent","most_con",4,1.56965751022055,-2.82485875706215,33,1.06924865346038,0.3,-3.33333333333333,"incongruent_most_con"
77,1,336,"incongruent","most_con",4,1.59130795863738,-2.97619047619048,34,1.15478854573721,0.354,-2.82485875706215,"incongruent_most_con"
77,1,279,"incongruent","most_con",4,1.61295840705422,-3.584229390681,35,1.24032843801404,0.336,-2.97619047619048,"incongruent_most_con"
77,1,372,"incongruent","most_con",4,1.63460885547105,-2.68817204301075,36,1.32586833029087,0.279,-3.584229390681,"incongruent_most_con"
77,1,298,"congruent","most_con",4,1.65625930388789,-3.35570469798658,37,1.4114082225677,0.372,-2.68817204301075,"congruent"
77,1,360,"congruent","most_con",4,1.67790975230472,-2.77777777777778,38,1.49694811484453,0.298,-3.35570469798658,"congruent"
77,1,334,"congruent","most_con",4,1.69956020072156,-2.9940119760479,39,1.58248800712136,0.36,-2.77777777777778,"congruent"
